"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"51191","2","924110","78","0","2013","4","N","Washington County, Virginia","State Government","Air, water, and waste program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",4.91,0,0,0,0,0,0,0
"51191","2","92412","77","0","2013","1","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.21,0,0,0,0,0,0,0
"51191","2","92412","77","0","2013","2","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.20,0,0,0,0,0,0,0
"51191","2","92412","77","0","2013","3","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.19,0,0,0,0,0,0,0
"51191","2","92412","77","0","2013","4","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.31,0,0,0,0,0,0,0
"51191","2","924120","78","0","2013","1","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.21,0,0,0,0,0,0,0
"51191","2","924120","78","0","2013","2","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.20,0,0,0,0,0,0,0
"51191","2","924120","78","0","2013","3","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.19,0,0,0,0,0,0,0
"51191","2","924120","78","0","2013","4","N","Washington County, Virginia","State Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",3.31,0,0,0,0,0,0,0
"51191","2","926","75","0","2013","1","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,46,49,50,418873,0,0,667,"",2.77,0.97,1.04,1.05,0.92,0.00,0.00,0.90
"51191","2","926","75","0","2013","2","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,55,55,57,469935,0,0,649,"",2.78,1.16,1.17,1.20,1.01,0.00,0.00,0.86
"51191","2","926","75","0","2013","3","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,55,56,56,479206,0,0,662,"",2.78,1.15,1.19,1.21,1.03,0.00,0.00,0.87
"51191","2","926","75","0","2013","4","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,55,55,55,483038,0,0,676,"",2.84,1.20,1.20,1.20,1.10,0.00,0.00,0.92
"51191","2","9261","76","0","2013","1","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,46,49,50,418873,0,0,667,"",2.77,0.97,1.04,1.05,0.92,0.00,0.00,0.90
"51191","2","9261","76","0","2013","2","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,55,55,57,469935,0,0,649,"",2.78,1.16,1.17,1.20,1.01,0.00,0.00,0.86
"51191","2","9261","76","0","2013","3","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,55,56,56,479206,0,0,662,"",2.78,1.15,1.19,1.21,1.03,0.00,0.00,0.87
"51191","2","9261","76","0","2013","4","","Washington County, Virginia","State Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,55,55,55,483038,0,0,676,"",2.84,1.20,1.20,1.20,1.10,0.00,0.00,0.92
"51191","2","92612","77","0","2013","1","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0
"51191","2","92612","77","0","2013","2","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0
"51191","2","92612","77","0","2013","3","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0
"51191","2","92612","77","0","2013","4","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,0
"51191","2","926120","78","0","2013","1","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0
"51191","2","926120","78","0","2013","2","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0
"51191","2","926120","78","0","2013","3","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0
"51191","2","926120","78","0","2013","4","N","Washington County, Virginia","State Government","Transportation program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,0
"51191","2","92614","77","0","2013","1","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0
"51191","2","92614","77","0","2013","2","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,0
"51191","2","92614","77","0","2013","3","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0
"51191","2","92614","77","0","2013","4","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0
"51191","2","926140","78","0","2013","1","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0
"51191","2","926140","78","0","2013","2","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,0
"51191","2","926140","78","0","2013","3","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0
"51191","2","926140","78","0","2013","4","N","Washington County, Virginia","State Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,0
"51191","2","92615","77","0","2013","1","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,14,14,15,123107,0,0,661,"",6.29,1.68,1.68,1.77,1.47,0.00,0.00,0.86
"51191","2","92615","77","0","2013","2","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,22,22,23,177689,0,0,612,"",6.39,2.61,2.61,2.72,2.06,0.00,0.00,0.78
"51191","2","92615","77","0","2013","3","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,23,23,23,185416,0,0,620,"",6.38,2.72,2.78,2.80,2.15,0.00,0.00,0.78
"51191","2","92615","77","0","2013","4","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,22,22,22,189836,0,0,664,"",6.62,2.71,2.71,2.71,2.34,0.00,0.00,0.86
"51191","2","926150","78","0","2013","1","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,14,14,15,123107,0,0,661,"",6.29,1.68,1.68,1.77,1.47,0.00,0.00,0.86
"51191","2","926150","78","0","2013","2","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,22,22,23,177689,0,0,612,"",6.39,2.61,2.61,2.72,2.06,0.00,0.00,0.78
"51191","2","926150","78","0","2013","3","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,23,23,23,185416,0,0,620,"",6.38,2.72,2.78,2.80,2.15,0.00,0.00,0.78
"51191","2","926150","78","0","2013","4","","Washington County, Virginia","State Government","Licensing and regulating commercial sectors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,22,22,22,189836,0,0,664,"",6.62,2.71,2.71,2.71,2.34,0.00,0.00,0.86
"51191","3","10","71","0","2013","1","","Washington County, Virginia","Local Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",28,2345,2344,2378,19381340,3035880,52439,633,"",1.00,1.09,1.08,1.08,1.11,2.72,3.15,1.02
"51191","3","10","71","0","2013","2","","Washington County, Virginia","Local Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",29,2376,2426,2436,19942688,425551,8241,636,"",1.04,1.08,1.10,1.14,1.06,0.80,1.60,0.96
"51191","3","10","71","0","2013","3","","Washington County, Virginia","Local Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",29,2279,2196,2288,19322799,357964,6692,659,"",1.04,1.25,1.16,1.09,1.22,0.94,1.90,1.04
"51191","3","10","71","0","2013","4","","Washington County, Virginia","Local Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",29,2374,2416,2426,19967542,211951,3598,639,"",1.06,1.12,1.13,1.15,1.19,0.60,1.25,1.05
"51191","3","102","72","0","2013","1","","Washington County, Virginia","Local Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",28,2345,2344,2378,19381340,3035880,52439,633,"",1.03,1.10,1.08,1.09,1.12,2.76,3.20,1.02
"51191","3","102","72","0","2013","2","","Washington County, Virginia","Local Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",29,2376,2426,2436,19942688,425551,8241,636,"",1.08,1.09,1.11,1.15,1.06,0.81,1.64,0.96
"51191","3","102","72","0","2013","3","","Washington County, Virginia","Local Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",29,2279,2196,2288,19322799,357964,6692,659,"",1.07,1.26,1.17,1.10,1.23,0.95,1.94,1.04
"51191","3","102","72","0","2013","4","","Washington County, Virginia","Local Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",29,2374,2416,2426,19967542,211951,3598,639,"",1.09,1.13,1.14,1.16,1.20,0.60,1.27,1.05
"51191","3","1021","73","0","2013","1","N","Washington County, Virginia","Local Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0
"51191","3","1021","73","0","2013","2","N","Washington County, Virginia","Local Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0
"51191","3","1021","73","0","2013","3","N","Washington County, Virginia","Local Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0
"51191","3","1021","73","0","2013","4","N","Washington County, Virginia","Local Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0
"51191","3","1022","73","0","2013","1","N","Washington County, Virginia","Local Government","Information","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0
"51191","3","1022","73","0","2013","2","N","Washington County, Virginia","Local Government","Information","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0
"51191","3","1022","73","0","2013","3","N","Washington County, Virginia","Local Government","Information","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0
