	0	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent
299	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
300	0	903393	417862	1026408097	17377675	396.298	6.71	3.3	35.0	32.8	33.9	10.6	0.3	2.0	26.7	59.6	51.8	48.2	40.4	87.6	5.4	62.7	12.5
301	0	1029655	364031	1922501205	168569885	742.2819999999998	65.085	2.0	31.3	30.3	30.8	8.7	0.9	3.3	1.6	70.8	49.7	50.3	29.2	94.1	8.3	81.2	6.8
302	0	1951269	840343	20438710673	438695269	7891.431	169.38099999999997	6.2	36.0	35.0	35.5	11.3	0.7	8.7	10.5	65.4	49.7	50.3	34.6	85.1	13.5	60.9	13.3
303	0	200169	86844	2072284641	41056727	800.1139999999998	15.852	2.4	40.9	38.0	39.5	15.3	0.4	1.1	19.0	66.2	51.7	48.3	33.8	91.0	2.4	74.6	10.0
304	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
305	0	295803	135160	734648526	4922803	283.649	1.901	2.4	34.8	32.7	33.7	10.5	0.3	3.2	14.5	56.6	50.8	49.2	43.4	91.0	3.7	75.7	10.2
306	0	259424	104705	366664243	7152613	141.57	2.762	4.1	33.1	30.1	31.6	6.6	0.4	5.0	66.1	68.8	52.1	47.9	31.2	86.6	7.1	18.9	16.7
307	0	971777	375905	1272343169	40645480	491.254	15.693	1.5	39.9	37.0	38.5	12.3	0.4	13.9	17.2	68.6	52.0	48.0	31.4	95.0	7.0	57.5	5.4
308	0	146551	54963	1185563933	479715576	457.749	185.219	2.4	38.4	36.0	37.4	9.5	0.7	3.0	41.0	75.4	51.7	48.3	24.6	93.2	1.3	50.3	8.6
309	0	1145956	487839	2339870128	258560561	903.429	99.831	4.2	34.7	32.7	33.7	9.7	0.4	4.9	20.8	64.8	50.8	49.2	35.2	86.5	6.7	63.6	13.0
310	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
311	0	74782	33174	1376210257	5959835	531.3580000000002	2.301	2.4	39.2	37.6	38.5	14.3	0.2	1.7	1.5	65.8	51.5	48.5	34.2	91.0	1.4	93.4	11.7
312	0	80026	36489	1791189978	445707605	691.582	172.08900000000003	1.6	43.1	40.0	41.5	15.3	0.4	0.5	4.0	64.4	49.0	51.0	35.6	86.2	0.8	92.5	6.8
313	0	78337	27939	329020647	56154384	127.036	21.681	2.2	36.6	35.1	35.9	9.6	0.6	2.4	5.8	80.7	50.8	49.2	19.3	94.7	5.4	83.6	6.9
314	0	541781	245109	1069012672	18926101	412.7480000000001	7.307	2.5	41.4	38.6	40.0	14.6	0.2	2.2	14.4	63.3	51.6	48.4	36.7	90.9	0.5	80.6	9.8
315	0	585375	197030	2231225129	61796736	861.4810000000001	23.86	1.8	35.8	33.9	35.0	7.3	0.4	17.0	21.5	82.1	50.9	49.1	17.9	95.1	7.6	50.6	7.1
316	0	70061	30443	1072446955	2133494	414.074	0.8240000000000001	2.5	40.3	38.6	39.5	16.2	0.3	0.6	7.0	66.1	51.9	48.1	33.9	89.5	1.4	88.2	12.9
317	0	134421	63321	48222689085	109964090	18618.885	42.457	2.9	31.4	30.6	31.0	8.9	27.3	1.4	1.2	63.5	50.4	49.6	36.5	73.8	5.2	61.7	6.5
318	0	1748066	810388	3133329108	292869341	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7
319	0	55889	22646	85557538	1466175	33.034	0.5660000000000001	2.1	37.4	35.5	36.4	9.9	0.6	6.1	1.1	69.3	50.4	49.6	30.7	94.6	3.3	86.1	9.0
320	0	118811	46154	638067340	26171928	246.359	10.105	2.0	36.4	34.9	35.7	9.5	0.2	2.1	2.5	73.7	50.5	49.5	26.3	93.6	1.5	91.8	9.3
321	0	34978	15720	2250780454	11583679	869.0310000000002	4.472	2.4	43.8	41.2	42.5	18.1	0.3	0.7	0.6	67.3	51.1	48.9	32.7	90.7	3.0	94.2	8.5
322	0	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6
323	0	101633	43910	1863633125	119883005	719.553	46.287	2.0	41.5	39.0	40.2	15.0	0.5	1.1	1.3	66.3	50.9	49.1	33.7	92.7	1.7	94.1	8.1
324	0	295266	125965	1329601795	15250394	513.362	5.888	2.6	39.3	37.2	38.3	13.8	0.3	2.3	12.2	66.5	51.1	48.9	33.5	91.7	4.9	77.4	9.5
325	0	69709	32826	1057566189	6796784	408.329	2.624	2.2	44.9	42.7	43.9	18.3	0.1	0.4	5.6	64.3	52.0	48.0	35.7	88.7	0.2	91.9	9.1
326	0	1418788	555932	2498415670	76077248	964.644	29.374	2.5	36.1	33.5	34.8	11.2	1.0	14.3	10.4	66.0	51.0	49.0	34.0	92.4	9.3	57.5	8.3
327	0	488406	218017	1672364534	30883952	645.7040000000002	11.924	3.0	37.5	35.1	36.3	12.3	0.5	3.9	32.5	62.6	52.4	47.6	37.4	90.2	3.6	57.0	11.8
328	0	176695	73149	1651177709	18299478	637.523	7.065	1.8	38.5	35.8	37.1	11.8	1.7	3.0	1.0	67.5	50.1	49.9	32.5	95.2	1.5	91.3	6.1
329	0	295223	126709	1799316831	260008473	694.72	100.39	1.6	43.0	41.4	42.2	12.7	0.2	1.7	0.7	69.4	50.6	49.4	30.6	90.8	0.6	95.5	7.6
330	0	233385	90136	1709964627	18537350	660.221	7.157	1.8	39.4	37.6	38.6	11.1	0.3	3.8	8.6	72.2	50.8	49.2	27.8	94.1	2.9	81.5	6.7
331	0	280895	121281	1440343968	11894285	556.12	4.592	2.9	32.6	30.3	31.4	10.5	0.6	5.2	11.8	56.4	51.4	48.6	43.6	91.7	2.3	76.2	8.8
332	0	1526006	670171	347321129	22289408	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9
333	0	630380	258410	1214167244	509002211	468.793	196.527	1.6	42.6	39.9	41.3	13.8	0.2	5.0	7.4	69.8	51.4	48.6	30.2	90.5	2.9	82.6	8.2
334	0	1510271	582549	1914046110	213184643	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4
335	0	488406	218017	1672364534	30883952	645.7040000000002	11.924	3.0	37.5	35.1	36.3	12.3	0.5	3.9	32.5	62.6	52.4	47.6	37.4	90.2	3.6	57.0	11.8
336	0	91738	40462	6956479515	4269807	2685.9120000000007	1.649	1.9	38.0	36.0	37.0	12.5	1.0	1.1	2.5	64.8	50.0	50.0	35.2	92.9	3.8	88.5	6.7
337	0	104430	47454	1385618994	35322991	534.991	13.638	2.6	41.7	38.8	40.2	15.8	0.4	0.6	15.1	68.3	51.5	48.5	31.7	88.6	1.9	80.3	11.6
338	0	496005	208750	1292303671	330480308	498.961	127.599	2.3	38.8	35.9	37.4	13.3	0.3	1.2	25.9	67.8	51.7	48.3	32.2	90.1	5.8	64.4	9.8
339	0	331298	164050	4103955681	202185444	1584.546	78.064	4.3	48.6	46.0	47.3	25.8	0.4	1.3	12.3	67.2	52.0	48.0	32.8	84.0	2.9	81.0	14.0
340	0	89513	42289	6740934490	76086709	2602.689	29.377	3.0	33.4	31.8	32.5	9.5	0.9	1.1	0.3	58.2	48.1	51.9	41.8	86.4	0.7	95.1	8.9
341	0	11451	5615	3073936800	295415855	1186.854	114.061	0.9	44.5	41.1	43.0	18.1	8.7	0.4	0.4	60.7	50.3	49.7	39.3	88.2	0.2	87.7	8.0
342	0	372813	137025	2102256780	69822194	811.686	26.959	2.2	38.2	34.8	36.6	11.0	0.5	2.4	10.2	72.6	50.0	50.0	27.4	91.9	6.6	77.2	7.4
343	0	1223348	589201	1890884266	37418903	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9
344	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
345	0	2368139	943257	2256602704	96696353	871.279	37.335	2.3	33.4	31.6	32.5	8.8	0.7	5.0	22.3	65.4	50.6	49.4	34.6	90.7	15.5	53.5	11.9
346	0	691893	304968	693033963	9220158	267.582	3.56	3.8	35.6	32.9	34.3	9.0	0.4	5.1	54.3	59.4	52.1	47.9	40.6	89.1	4.5	33.3	12.8
347	0	166158	73701	436484769	50750734	168.528	19.595	1.6	44.3	40.9	42.7	15.7	0.3	2.0	1.4	63.7	51.9	48.1	36.3	93.1	1.0	93.4	8.5
348	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
349	0	351715	156112	11792524334	437051225	4553.1190000000015	168.74599999999995	2.0	40.5	37.4	39.0	15.0	1.2	2.4	1.0	59.6	50.8	49.2	40.4	93.5	2.8	88.3	4.9
350	0	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7
351	0	425790	192180	1649763682	32658914	636.977	12.61	3.1	39.7	37.1	38.5	13.7	0.5	0.9	20.7	66.0	51.8	48.2	34.0	88.0	0.7	74.5	13.5
352	0	515269	182047	1346943286	10730649	520.058	4.143	2.6	35.4	33.5	34.5	9.6	0.6	3.5	5.7	75.3	50.2	49.8	24.7	93.6	13.0	74.6	8.7
353	0	116714	51068	308727523	4752204	119.2	1.835	4.1	25.7	26.1	25.9	8.5	0.2	4.2	26.6	48.5	52.5	47.5	51.5	88.9	4.9	61.9	10.6
354	0	355329	152184	1702419942	7028819	657.308	2.714	2.6	36.4	34.3	35.3	11.9	0.4	2.7	11.7	65.9	51.3	48.7	34.1	90.6	2.9	79.3	12.5
355	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
356	0	13131	6635	1890950982	3877858	730.1	1.497	0.8	44.9	42.4	43.7	18.2	0.2	0.1	41.3	67.9	51.5	48.5	32.1	80.6	0.2	57.7	9.3
357	0	79626	40716	1087155362	428629840	419.753	165.495	4.6	40.7	38.0	39.4	15.0	0.3	1.2	26.0	66.9	52.5	47.5	33.1	78.0	3.0	67.6	18.8
358	0	180719	76198	177967764	131476125	68.714	50.76300000000001	2.5	34.1	30.7	32.3	10.6	0.5	2.7	40.7	63.5	51.7	48.3	36.5	92.7	2.7	49.0	7.9
359	0	95840	42286	1399646368	6118092	540.4069999999998	2.362	2.6	41.3	38.4	39.9	14.0	0.7	0.8	37.2	68.2	51.7	48.3	31.8	89.3	3.8	55.9	11.6
360	0	662614	256139	2275129231	193070701	878.432	74.545	1.8	33.5	32.3	33.0	6.9	0.7	6.6	8.4	69.9	50.8	49.2	30.1	93.8	6.3	75.0	9.3
361	0	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6
362	0	275487	124136	1727138746	90486851	666.852	34.937	2.7	30.5	28.8	29.6	9.4	0.3	2.9	30.3	54.9	52.4	47.6	45.1	89.4	1.2	63.0	11.7
363	0	172331	70098	1396461566	12050596	539.177	4.6530000000000005	3.3	30.9	29.2	30.0	8.0	0.6	2.1	19.1	71.6	51.0	49.0	28.4	90.8	2.4	71.0	11.7
364	0	86956	40215	948607826	27212735	366.26	10.507	2.0	43.4	40.9	42.2	16.9	0.2	0.5	1.1	66.3	51.8	48.2	33.7	90.9	0.2	96.4	8.1
365	0	1585873	847090	59126033	27873331	22.829	10.762	4.4	36.8	36.0	36.4	13.5	0.5	11.3	15.6	40.4	53.1	46.9	59.6	90.2	11.1	57.4	5.0
366	0	104234	39731	4833116989	89506629	1866.077	34.559	2.6	32.4	31.0	31.7	10.9	0.8	0.8	0.6	73.1	50.1	49.9	26.9	92.2	5.1	90.6	9.4
367	0	662614	256139	2275129231	193070701	878.432	74.545	1.8	33.5	32.3	33.0	6.9	0.7	6.6	8.4	69.9	50.8	49.2	30.1	93.8	6.3	75.0	9.3
368	0	1202362	527255	2247237402	102643656	867.663	39.631	2.5	41.3	39.0	40.2	13.2	0.3	5.6	13.6	65.8	51.5	48.5	34.2	91.7	1.0	77.3	11.8
369	0	93389	36574	1036420180	21054534	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2
370	0	1510271	582549	1914046110	213184643	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4
371	0	467026	202357	2016019983	70521368	778.39	27.228	1.4	39.9	37.0	38.6	14.0	0.8	3.1	11.0	61.4	51.9	48.1	38.6	92.7	1.2	81.1	6.4
372	0	541781	245109	1069012672	18926101	412.7480000000001	7.307	2.5	41.4	38.6	40.0	14.6	0.2	2.2	14.4	63.3	51.6	48.4	36.7	90.9	0.5	80.6	9.8
373	0	32856	23001	6637257545	1800019787	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3
374	0	252825	96281	10326898753	76554163	3987.238	29.558000000000003	2.7	33.6	32.7	33.1	9.6	1.1	1.2	1.0	71.6	50.0	50.0	28.4	92.8	10.8	82.9	8.0
375	0	2230722	835127	281096933	180458283	108.532	69.675	2.4	38.8	35.7	37.2	12.8	0.7	22.9	19.1	67.5	51.6	48.4	32.5	93.4	12.9	39.7	4.4
376	0	74578	31968	383149241	2649232	147.935	1.023	2.7	40.1	38.1	39.1	13.0	0.2	0.9	5.2	68.7	51.5	48.5	31.3	92.2	1.2	90.4	8.8
377	0	920581	437105	1363977166	19917366	526.635	7.69	5.2	35.0	33.3	34.2	9.1	0.2	5.6	44.1	55.6	51.3	48.7	44.4	86.1	3.4	44.5	13.7
378	0	222209	83196	882669156	26052854	340.8	10.059	1.9	38.4	35.4	37.0	10.4	0.4	2.9	29.8	75.3	51.4	48.6	24.7	95.6	1.2	62.6	4.5
379	0	798552	326788	3912876833	177216729	1510.77	68.42399999999999	1.8	40.1	38.1	39.2	12.8	0.2	4.0	4.2	66.8	50.8	49.2	33.2	92.7	3.6	85.6	7.7
380	0	4092459	1598698	4411986582	191671993	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7
381	0	168148	74990	1688606138	7382149	651.975	2.85	2.9	31.8	30.1	31.0	9.9	0.3	1.6	34.1	58.7	52.8	47.2	41.3	90.1	3.1	58.9	11.6
382	0	488073	216022	3100835926	106205344	1197.239	41.006	2.0	35.5	33.4	34.4	10.3	0.4	4.7	5.2	57.3	50.5	49.5	42.7	94.3	2.5	84.7	6.5
383	0	113792	47223	1402737981	15447160	541.6	5.964	2.0	33.9	31.5	32.7	10.9	0.3	2.8	9.1	63.6	51.1	48.9	36.4	92.5	2.0	83.6	8.7
384	0	139654	56649	829903198	3528917	320.427	1.3630000000000002	2.1	37.9	35.7	36.8	12.3	0.2	2.0	1.1	72.2	50.8	49.2	27.8	92.2	1.2	93.9	10.4
385	0	735334	324832	1117054236	88853180	431.297	34.306	2.5	36.2	35.3	35.7	10.5	1.1	6.5	5.6	53.7	50.5	49.5	46.3	93.8	5.1	76.5	5.5
386	0	60968	19526	3168018574	15302285	1223.179	5.908	0.9	30.4	27.5	29.0	10.3	0.1	0.2	0.1	85.2	51.7	48.3	14.8	87.1	3.0	96.1	8.3
387	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
388	0	618754	371099	2031879249	1108380339	784.513	427.948	6.6	46.9	44.2	45.6	23.5	0.4	1.4	8.3	65.8	50.9	49.1	34.2	70.0	4.9	83.0	17.2
389	0	464697	228928	1934425891	314858950	746.8860000000002	121.568	3.6	44.8	42.3	43.6	20.7	0.4	2.1	4.5	67.0	51.4	48.6	33.0	82.8	2.6	88.2	14.9
390	0	291309	132492	979943275	1283210753	378.358	495.45	3.1	38.1	36.3	37.2	11.3	0.6	3.0	13.8	69.5	50.5	49.5	30.5	82.2	7.4	72.5	16.3
391	0	308760	116040	1562206475	19791771	603.1709999999998	7.642	2.0	38.8	37.0	38.0	10.1	0.3	2.5	1.1	75.4	50.1	49.9	24.6	94.1	4.3	90.1	8.6
392	0	805321	291547	1114687261	16555611	430.383	6.392	3.3	34.8	32.5	33.7	6.8	0.5	10.6	23.6	75.7	50.7	49.3	24.3	92.1	8.8	53.3	10.7
393	0	1510271	582549	1914046110	213184643	739.0169999999998	82.311	1.8	37.5	35.6	36.6	11.1	0.6	26.1	12.6	64.6	51.0	49.0	35.4	93.6	10.8	43.0	6.4
394	0	295803	135160	734648526	4922803	283.649	1.901	2.4	34.8	32.7	33.7	10.5	0.3	3.2	14.5	56.6	50.8	49.2	43.4	91.0	3.7	75.7	10.2
395	0	274549	126647	1439267859	300755451	555.7040000000002	116.122	2.5	41.0	38.6	39.9	14.2	0.4	7.5	16.1	66.8	51.5	48.5	33.2	81.2	7.4	65.4	9.5
396	0	336463	151107	1404890184	86631783	542.431	33.449	3.1	40.7	37.7	39.3	14.7	0.3	1.8	20.2	64.5	51.9	48.1	35.5	90.5	2.0	73.9	9.7
397	0	274569	106772	1021147705	21158963	394.267	8.17	2.0	36.3	34.9	35.6	8.6	0.2	4.8	3.5	74.9	51.2	48.8	25.1	93.5	1.2	88.5	11.3
398	0	158080	62603	1365585170	46500379	527.255	17.954	1.4	37.2	35.9	36.6	12.7	0.2	4.5	2.5	58.7	53.2	46.8	41.3	93.8	1.5	88.7	4.6
399	0	350670	156872	1057097245	11781201	408.148	4.549	3.1	38.5	35.7	37.2	13.0	0.4	1.9	26.0	64.1	52.5	47.5	35.9	90.0	7.2	62.3	12.6
400	0	152982	43867	3598582308	5468555	1389.42	2.111	2.0	30.0	31.8	31.1	7.9	1.7	3.7	7.2	77.5	43.6	56.4	22.5	94.0	28.1	54.3	5.3
401	0	494919	200161	1706996627	1124514393	659.075	434.177	1.5	42.2	39.8	41.1	13.9	0.2	1.2	7.2	70.6	51.4	48.6	29.4	90.5	3.2	85.5	6.7
402	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
403	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
404	0	262382	104476	1152986019	419568865	445.17	161.996	1.6	38.1	35.6	36.9	11.1	0.9	4.2	1.1	61.2	50.1	49.9	38.8	90.3	16.5	72.5	3.5
405	0	244826	95554	1132055422	231943998	437.089	89.554	1.8	40.6	38.1	39.4	12.5	0.3	2.4	12.7	73.5	51.1	48.9	26.5	94.4	0.9	81.2	8.2
406	0	508640	217197	394228284	46271710	152.21200000000005	17.866	2.0	35.9	33.3	34.6	12.0	0.8	11.7	11.0	58.1	51.5	48.5	41.9	93.3	2.9	70.1	7.4
407	0	268100	120406	1359864507	85809611	525.047	33.131	2.4	40.7	38.0	39.4	13.7	0.2	3.2	18.0	62.1	51.7	48.3	37.9	91.7	2.7	72.7	8.4
408	0	451225	195462	2033451179	25241099	785.12	9.746	3.0	38.3	36.0	37.2	12.8	0.3	2.0	18.1	67.6	51.5	48.5	32.4	90.3	3.9	73.8	11.2
409	0	85579	36245	1750680238	6917958	675.941	2.6710000000000003	1.7	34.2	30.2	32.1	12.0	0.7	5.2	0.9	56.1	49.9	50.1	43.9	94.7	2.3	87.1	4.1
410	0	626681	283978	1305438546	56749226	504.033	21.911	3.5	34.8	33.1	33.9	10.4	0.3	3.0	27.7	55.9	51.6	48.4	44.1	91.4	4.9	61.4	9.2
411	0	379448	228413	1439690708	438941172	555.868	169.476	3.7	54.1	50.8	52.5	31.2	0.2	1.3	4.7	60.9	52.3	47.7	39.1	76.9	2.0	90.2	14.8
412	0	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7
413	0	1024266	441240	2564612388	84967219	990.202	32.806	2.5	32.3	31.5	31.9	7.3	0.8	5.8	8.5	56.8	49.6	50.4	43.2	91.7	12.2	69.3	8.7
414	0	248007	104371	1371938244	222741055	529.7080000000002	86.001	1.8	37.2	35.2	36.2	11.6	2.7	2.7	2.2	64.8	50.5	49.5	35.2	94.3	3.7	86.5	7.2
415	0	718451	271031	1161371825	757704380	448.408	292.551	1.3	40.5	37.9	39.3	13.4	0.5	24.8	2.8	68.1	50.8	49.2	31.9	95.1	11.8	53.4	4.6
416	0	81327	37276	6988196577	34515098	2698.158	13.326	1.6	40.6	37.2	38.9	15.6	4.3	0.8	1.2	63.3	50.1	49.9	36.7	90.7	0.6	89.2	6.1
417	0	151131	66576	1098007863	27957457	423.943	10.794	2.9	39.7	37.5	38.7	14.6	0.7	1.2	18.8	66.5	52.4	47.6	33.5	90.1	6.1	71.1	11.2
418	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
419	0	463490	192175	1598385896	44316925	617.14	17.111	1.5	40.0	36.8	38.6	14.2	0.4	2.0	9.0	64.4	52.0	48.0	35.6	93.6	9.2	76.5	6.0
420	0	107848	46006	1044574633	18486867	403.3130000000001	7.138	2.4	38.1	34.3	36.1	13.5	0.3	1.7	6.9	61.9	49.4	50.6	38.1	89.9	0.6	88.3	10.9
421	0	96024	50548	1755444878	147213948	677.7810000000002	56.84	3.3	45.9	42.7	44.4	20.9	0.6	0.7	7.9	64.7	51.5	48.5	35.3	81.1	2.0	86.4	15.4
422	0	27695	11050	389190656	2676298	150.267	1.033	2.6	34.8	31.8	33.3	11.4	0.2	0.8	45.9	69.6	51.6	48.4	30.4	90.1	3.2	48.3	10.0
423	0	634266	270335	119634159	41755598	46.191	16.122	4.5	35.3	33.2	34.2	10.4	0.6	13.4	13.2	60.2	50.5	49.5	39.8	91.2	14.2	54.0	6.6
424	0	182493	83638	2911755518	94599622	1124.235	36.525	2.4	43.1	41.0	42.0	14.8	0.3	1.7	6.0	62.5	50.2	49.8	37.5	84.9	2.5	86.7	7.9
425	0	1809034	714803	2236735560	100223390	863.6080000000002	38.696	2.0	34.3	32.4	33.4	8.9	0.7	4.7	14.9	69.2	51.0	49.0	30.8	91.9	10.0	66.6	11.7
426	0	805029	335622	1549594703	216144619	598.302	83.454	1.8	40.6	37.3	39.1	14.6	0.3	5.0	26.1	64.8	52.7	47.3	35.2	94.4	1.6	64.6	7.1
427	0	96319	46169	727832268	18127980	281.018	6.999	2.3	40.3	37.0	38.7	16.0	0.2	1.0	5.0	59.0	51.2	48.8	41.0	89.3	0.3	91.6	9.6
428	0	149618	63219	2000050083	1546381	772.2239999999998	0.597	2.0	41.2	39.1	40.1	16.5	0.2	0.9	3.1	70.5	51.1	48.9	29.5	92.4	1.9	92.0	7.7
429	0	4092459	1598698	4411986582	191671993	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7
430	0	82128	35888	2688025469	206355454	1037.852	79.67399999999998	1.7	40.2	38.0	39.1	13.3	0.3	1.1	3.9	62.5	48.7	51.3	37.5	88.0	0.7	92.5	5.6
431	0	622263	252852	5508389808	7111582	2126.801	2.7460000000000004	2.3	35.7	32.5	34.1	10.0	1.0	2.7	6.2	68.0	50.2	49.8	32.0	93.3	4.9	79.8	7.7
432	0	193063	92618	2335100448	24173038	901.587	9.333	2.1	44.2	40.6	42.4	16.7	0.2	1.0	7.3	62.0	52.0	48.0	38.0	90.9	0.3	89.1	6.8
433	0	43475	19189	26517362	52974	10.238	0.02	2.7	28.0	27.7	27.8	9.2	0.3	6.4	19.4	42.3	52.3	47.7	57.7	92.6	1.8	69.1	6.0
434	0	134905	66920	2745973829	1139483300	1060.226	439.957	2.1	42.3	39.6	40.9	16.6	0.5	0.5	2.4	62.9	50.7	49.3	37.1	81.1	2.0	92.6	9.7
435	0	600158	285797	396268588	4225359	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2
436	0	1526006	670171	347321129	22289408	134.101	8.606	2.1	35.1	31.9	33.5	12.1	0.5	6.3	43.4	56.8	52.8	47.2	43.2	89.5	5.9	41.0	8.9
437	0	95535	40806	87159966	33876240	33.653	13.08	3.4	37.9	33.7	35.7	13.2	0.4	1.1	53.3	64.3	51.9	48.1	35.7	91.5	1.0	41.6	8.0
438	0	95535	40806	87159966	33876240	33.653	13.08	3.4	37.9	33.7	35.7	13.2	0.4	1.1	53.3	64.3	51.9	48.1	35.7	91.5	1.0	41.6	8.0
439	0	998954	438032	1315195242	39414600	507.8	15.218	2.3	41.6	37.9	39.9	15.0	0.2	3.5	23.3	65.1	52.7	47.3	34.9	92.4	0.9	70.3	10.0
440	0	204214	98349	154894705	6880315	59.805	2.657	4.6	32.7	31.3	32.0	11.1	0.3	2.3	50.6	47.4	52.3	47.7	52.6	88.6	3.6	40.8	9.5
441	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
442	0	538479	217511	1104074798	175385759	426.286	67.717	1.7	38.6	35.7	37.2	12.3	0.3	4.3	23.7	66.5	51.6	48.4	33.5	93.2	3.5	65.5	9.9
443	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
444	0	156545	65722	1389731195	214245176	536.578	82.721	1.4	37.5	34.9	36.2	11.3	0.3	2.8	2.1	59.2	51.3	48.7	40.8	94.1	0.4	92.5	3.6
445	0	11048	4874	896198602	2535805	346.024	0.979	1.3	42.0	40.0	40.9	16.6	0.2	0.2	0.3	71.3	50.1	49.9	28.7	89.8	0.2	98.3	5.5
446	0	174528	56067	10817352524	790247942	4176.603	305.116	3.5	33.2	31.0	31.9	10.4	1.8	1.6	3.3	79.7	48.6	51.4	20.3	87.6	30.0	58.8	7.5
447	0	674158	312105	1565549922	30521580	604.462	11.784	3.2	37.4	34.9	36.2	12.5	0.5	1.6	23.9	60.8	51.7	48.3	39.2	88.0	3.8	66.9	13.2
